filename,branch_name,branch_type,compressor,compressed_bytes,uncompressed_bytes,compression_ratio
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisTauJetsAuxDyn.NNDecayMode,std::vector<int32_t>,ZSTD(5),43576,190584,4.373600146869837
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisTauJetsAuxDyn.RNNEleScoreSigTrans_v1,std::vector<float>,ZSTD(5),57224,191189,3.341063190269817
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisTauJetsAuxDyn.JetDeepSetScore,std::vector<float>,ZSTD(5),57886,190804,3.2962028815257574
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisTauJetsAuxDyn.JetDeepSetScoreTrans,std::vector<float>,ZSTD(5),56399,191079,3.387985602581606
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.pt,std::vector<float>,ZSTD(5),43875,182141,4.151361823361824
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.eta,std::vector<float>,ZSTD(5),44365,182198,4.10679589766708
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.phi,std::vector<float>,ZSTD(5),44420,182198,4.10171094101756
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.muonSegmentLinks,std::vector<std::vector<ElementLink<DataVector<xAOD::MuonSegment_v1>>>>,ZSTD(5),46051,273015,5.928535753838136
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.charge,std::vector<float>,ZSTD(5),39490,182369,4.6181058495821725
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptcone20,std::vector<float>,ZSTD(5),41094,182483,4.440623935367694
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone20,std::vector<float>,ZSTD(5),41268,182654,4.42604439274983
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptcone30,std::vector<float>,ZSTD(5),41946,182483,4.3504267391408
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone30,std::vector<float>,ZSTD(5),42137,182654,4.334765170752545
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.topoetcone20,std::vector<float>,ZSTD(5),45040,182711,4.056638543516874
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.topoetcone40,std::vector<float>,ZSTD(5),45072,182711,4.053758430954916
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.EnergyLoss,std::vector<float>,ZSTD(5),44000,182597,4.149931818181818
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.MuonSpectrometerPt,std::vector<float>,ZSTD(5),44663,183053,4.0985379396816155
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.InnerDetectorPt,std::vector<float>,ZSTD(5),44630,182882,4.097736948241093
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.momentumBalanceSignificance,std::vector<float>,ZSTD(5),45908,183566,3.9985623420754552
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.scatteringNeighbourSignificance,std::vector<float>,ZSTD(5),45871,183794,4.006758082448606
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.segmentDeltaEta,std::vector<float>,ZSTD(5),45116,182882,4.053595176877383
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.CaloMuonScore,std::vector<float>,ZSTD(5),41257,182768,4.429987638461352
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone30_Nonprompt_All_MaxWeightTTVA_pt500,std::vector<float>,ZSTD(5),44848,184592,4.115947199429183
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.neflowisol20,std::vector<float>,ZSTD(5),45027,182711,4.057809758589291
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone30_Nonprompt_All_MaxWeightTTVA_pt1000,std::vector<float>,ZSTD(5),44253,184649,4.172575870562448
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.topoetcone20_CloseByCorr,std::vector<float>,ZSTD(5),45737,183395,4.009773268907012
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone30_Nonprompt_All_MaxWeightTTVA_pt500_CloseByCorr,std::vector<float>,ZSTD(5),45526,185276,4.06967447173044
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.neflowisol20_CloseByCorr,std::vector<float>,ZSTD(5),45695,183395,4.013458802932488
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone30_Nonprompt_All_MaxWeightTTVA_pt1000_CloseByCorr,std::vector<float>,ZSTD(5),44939,185333,4.124101559892298
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.numberOfPrecisionLayers,std::vector<uint8_t>,ZSTD(5),41442,180152,4.347087495777231
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.numberOfPrecisionHoleLayers,std::vector<uint8_t>,ZSTD(5),41089,180380,4.389982720436127
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.DFCommonMuonPassIDCuts,std::vector<int8_t>,ZSTD(5),40659,180095,4.429400624707937
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.DFCommonMuonPassPreselection,std::vector<int8_t>,ZSTD(5),41089,180437,4.391369953028791
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.author,std::vector<uint16_t>,ZSTD(5),38690,180245,4.658697337813389
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.topoetcone30,std::vector<float>,ZSTD(5),45062,182711,4.054658026718743
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptcone20_Nonprompt_All_MaxWeightTTVA_pt500,std::vector<float>,ZSTD(5),43645,184421,4.225478290754955
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.allAuthors,std::vector<uint16_t>,ZSTD(5),40032,180473,4.508218425259792
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.muonType,std::vector<uint16_t>,ZSTD(5),38527,180359,4.681366314532665
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.quality,std::vector<uint8_t>,ZSTD(5),40502,179240,4.425460471087847
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.energyLossType,std::vector<uint8_t>,ZSTD(5),40165,179639,4.472525830947342
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.innerSmallHits,std::vector<uint8_t>,ZSTD(5),40977,179639,4.383898284403446
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.innerLargeHits,std::vector<uint8_t>,ZSTD(5),41345,179639,4.344878461724513
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.middleSmallHits,std::vector<uint8_t>,ZSTD(5),40842,179696,4.399784535527154
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.middleLargeHits,std::vector<uint8_t>,ZSTD(5),41268,179696,4.354366579432005
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.outerSmallHits,std::vector<uint8_t>,ZSTD(5),40768,179639,4.406372645211931
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.outerLargeHits,std::vector<uint8_t>,ZSTD(5),41080,179639,4.372906523855891
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extendedSmallHits,std::vector<uint8_t>,ZSTD(5),40511,179810,4.438547554985066
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extendedLargeHits,std::vector<uint8_t>,ZSTD(5),40434,179810,4.447000049463323
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.innerSmallHoles,std::vector<uint8_t>,ZSTD(5),40219,179696,4.467938039235188
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.innerLargeHoles,std::vector<uint8_t>,ZSTD(5),40235,179696,4.466161302348701
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.middleSmallHoles,std::vector<uint8_t>,ZSTD(5),40305,179753,4.45981888103213
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.middleLargeHoles,std::vector<uint8_t>,ZSTD(5),40329,179753,4.457164819360758
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.outerSmallHoles,std::vector<uint8_t>,ZSTD(5),40178,179696,4.472497386629499
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.outerLargeHoles,std::vector<uint8_t>,ZSTD(5),40227,179696,4.4670494941208645
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extendedSmallHoles,std::vector<uint8_t>,ZSTD(5),40360,179867,4.4565659068384536
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extendedLargeHoles,std::vector<uint8_t>,ZSTD(5),40380,179867,4.454358593363051
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.cscEtaHits,std::vector<uint8_t>,ZSTD(5),40059,179411,4.478668963279163
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.cscUnspoiledEtaHits,std::vector<uint8_t>,ZSTD(5),40659,179924,4.425194913795224
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.inDetTrackParticleLink,vector<ElementLink<DataVector<xAOD::TrackParticle_v1> > >,ZSTD(5),30605,102359,3.3445188694657735
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.muonSpectrometerTrackParticleLink,vector<ElementLink<DataVector<xAOD::TrackParticle_v1> > >,ZSTD(5),31032,102722,3.310195926785254
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extrapolatedMuonSpectrometerTrackParticleLink,vector<ElementLink<DataVector<xAOD::TrackParticle_v1> > >,ZSTD(5),31496,103118,3.274003048006096
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.msOnlyExtrapolatedMuonSpectrometerTrackParticleLink,vector<ElementLink<DataVector<xAOD::TrackParticle_v1> > >,ZSTD(5),31767,103316,3.252305851984764
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.combinedTrackParticleLink,vector<ElementLink<DataVector<xAOD::TrackParticle_v1> > >,ZSTD(5),30728,102458,3.334353033064306
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.clusterLink,vector<ElementLink<DataVector<xAOD::CaloCluster_v1> > >,ZSTD(5),30254,101996,3.3713228002908706
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.spectrometerFieldIntegral,std::vector<float>,ZSTD(5),44771,183452,4.09756315472069
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.scatteringCurvatureSignificance,std::vector<float>,ZSTD(5),45908,183794,4.003528796723883
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.CaloLRLikelihood,std::vector<float>,ZSTD(5),42341,182939,4.320611227887863
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.CaloMuonIDTag,std::vector<int32_t>,ZSTD(5),40052,182768,4.563267751922501
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.combinedTrackOutBoundsPrecisionHits,std::vector<uint8_t>,ZSTD(5),41426,180836,4.365277844831748
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extendedClosePrecisionHits,std::vector<uint8_t>,ZSTD(5),41017,180323,4.396299095496989
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.extendedOutBoundsPrecisionHits,std::vector<uint8_t>,ZSTD(5),41033,180551,4.400141349645407
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.innerClosePrecisionHits,std::vector<uint8_t>,ZSTD(5),41498,180152,4.341221263675358
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.innerOutBoundsPrecisionHits,std::vector<uint8_t>,ZSTD(5),40865,180380,4.414046249847058
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.isEndcapGoodLayers,std::vector<uint8_t>,ZSTD(5),40834,179867,4.40483420678846
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.isSmallGoodSectors,std::vector<uint8_t>,ZSTD(5),40832,179867,4.405049960815047
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.middleClosePrecisionHits,std::vector<uint8_t>,ZSTD(5),41506,180209,4.341757818146774
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.middleOutBoundsPrecisionHits,std::vector<uint8_t>,ZSTD(5),40975,180437,4.403587553386211
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.numberOfGoodPrecisionLayers,std::vector<uint8_t>,ZSTD(5),41587,180380,4.337413133912039
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.outerClosePrecisionHits,std::vector<uint8_t>,ZSTD(5),41311,180152,4.360872406865
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.outerOutBoundsPrecisionHits,std::vector<uint8_t>,ZSTD(5),40865,180380,4.414046249847058
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptcone40,std::vector<float>,ZSTD(5),42439,182483,4.2998892528099155
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptvarcone40,std::vector<float>,ZSTD(5),42649,182654,4.282726441417149
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.ptcone20_Nonprompt_All_MaxWeightTTVA_pt1000,std::vector<float>,ZSTD(5),43207,184478,4.269632235517393
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisMuonsAuxDyn.DFCommonJetDr,std::vector<float>,ZSTD(5),44629,182768,4.095274373165431
DAOD_PHYSLITE.37019878._000002.pool.root.1,AntiKt10UFOCSSKJetsAuxDyn.GhostAntiKtVR30Rmax4Rmin02PV0TrackJets,std::vector<std::vector<ElementLink<DataVector<xAOD::IParticle>>>>,ZSTD(5),50905,265992,5.22526274432767
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.definingParametersCovMatrixDiag,std::vector<std::vector<float>>,ZSTD(5),89679,229679,2.561123562930006
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.definingParametersCovMatrixOffDiag,std::vector<std::vector<float>>,ZSTD(5),132636,271010,2.0432612563708195
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.phi,std::vector<float>,ZSTD(5),51555,186923,3.625700707981767
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfPixelHits,std::vector<uint8_t>,ZSTD(5),44281,181547,4.0998848264492675
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfPixelHoles,std::vector<uint8_t>,ZSTD(5),43756,181604,4.150379376542646
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfPixelDeadSensors,std::vector<uint8_t>,ZSTD(5),43541,181946,4.178728095358398
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfSCTHits,std::vector<uint8_t>,ZSTD(5),44171,181433,4.107513979760476
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfSCTHoles,std::vector<uint8_t>,ZSTD(5),42599,181490,4.2604286485598255
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfSCTDeadSensors,std::vector<uint8_t>,ZSTD(5),42918,181832,4.236730509343399
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.qOverP,std::vector<float>,ZSTD(5),51582,187094,3.6271179868946533
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.chiSquared,std::vector<float>,ZSTD(5),51417,187322,3.6431919404088142
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberDoF,std::vector<float>,ZSTD(5),45598,187265,4.106868722312382
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.d0,std::vector<float>,ZSTD(5),51844,186866,3.604390093356994
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.z0,std::vector<float>,ZSTD(5),51349,186866,3.6391361078112525
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.theta,std::vector<float>,ZSTD(5),51153,187037,3.6564228881981506
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.vz,std::vector<float>,ZSTD(5),40814,186866,4.578477973244475
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfTRTHits,std::vector<uint8_t>,ZSTD(5),45408,181433,3.9956175123326285
DAOD_PHYSLITE.37019878._000002.pool.root.1,CombinedMuonTrackParticlesAuxDyn.numberOfTRTOutliers,std::vector<uint8_t>,ZSTD(5),43632,181661,4.163480931426476
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.definingParametersCovMatrixDiag,std::vector<std::vector<float>>,ZSTD(5),96580,237083,2.4547835990888385
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.definingParametersCovMatrixOffDiag,std::vector<std::vector<float>>,ZSTD(5),144752,284394,1.9646982425113297
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.phi,std::vector<float>,ZSTD(5),53670,188347,3.509353456307062
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.qOverP,std::vector<float>,ZSTD(5),53700,188518,3.5105772811918063
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.d0,std::vector<float>,ZSTD(5),54239,188290,3.4714873061818987
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.z0,std::vector<float>,ZSTD(5),53784,188290,3.5008552729436264
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.theta,std::vector<float>,ZSTD(5),53140,188461,3.5464998118178395
DAOD_PHYSLITE.37019878._000002.pool.root.1,ExtrapolatedMuonTrackParticlesAuxDyn.vz,std::vector<float>,ZSTD(5),41534,188290,4.5333943275388835
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.definingParametersCovMatrixDiag,std::vector<std::vector<float>>,ZSTD(5),134342,282371,2.1018817644519214
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.definingParametersCovMatrixOffDiag,std::vector<std::vector<float>>,ZSTD(5),195679,368670,1.8840550084577292
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.phi,std::vector<float>,ZSTD(5),64677,195895,3.0288201369884193
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.qOverP,std::vector<float>,ZSTD(5),57271,196066,3.4234778509193133
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.d0,std::vector<float>,ZSTD(5),54953,195838,3.5637362837333724
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.z0,std::vector<float>,ZSTD(5),54889,195838,3.5678915629725445
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.theta,std::vector<float>,ZSTD(5),63789,196009,3.0727711674426623
DAOD_PHYSLITE.37019878._000002.pool.root.1,MuonSpectrometerTrackParticlesAuxDyn.vz,std::vector<float>,ZSTD(5),58935,195838,3.3229490116229745
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.pt,std::vector<float>,ZSTD(5),40398,180474,4.4673993762067425
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.eta,std::vector<float>,ZSTD(5),40717,180533,4.433848269764471
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.phi,std::vector<float>,ZSTD(5),40745,180533,4.43080132531599
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.m,std::vector<float>,ZSTD(5),40519,180415,4.452602482785854
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.constituentLinks,std::vector<std::vector<ElementLink<DataVector<xAOD::IParticle>>>>,ZSTD(5),57306,383978,6.700485114996685
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.JetConstitScaleMomentum_pt,std::vector<float>,ZSTD(5),41890,181890,4.342086416805921
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.JetConstitScaleMomentum_eta,std::vector<float>,ZSTD(5),42237,181949,4.307810687312072
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.JetConstitScaleMomentum_phi,std::vector<float>,ZSTD(5),42280,181949,4.303429517502365
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.JetConstitScaleMomentum_m,std::vector<float>,ZSTD(5),42043,181831,4.3248816687676905
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.GN2Xv01_phbb,std::vector<float>,ZSTD(5),40855,181064,4.431868804307919
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.GN2Xv01_ptop,std::vector<float>,ZSTD(5),40737,181064,4.44470628666814
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.GN2Xv01_pqcd,std::vector<float>,ZSTD(5),40819,181064,4.435777456576594
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.DetectorEta,std::vector<float>,ZSTD(5),41205,181005,4.392792136876593
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.D2,std::vector<float>,ZSTD(5),40383,180474,4.469058762350494
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.ECF1,std::vector<float>,ZSTD(5),40563,180592,4.452136183221162
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.ECF2,std::vector<float>,ZSTD(5),40649,180592,4.442716918005363
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.ECF3,std::vector<float>,ZSTD(5),40784,180592,4.428010984699882
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Parent,vector<ElementLink<DataVector<xAOD::Jet_v1> > >,ZSTD(5),29680,102228,3.4443396226415093
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Tau1_wta,std::vector<float>,ZSTD(5),40877,180828,4.423710154854808
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Tau2_wta,std::vector<float>,ZSTD(5),40850,180828,4.426634026927784
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Tau3_wta,std::vector<float>,ZSTD(5),40700,180828,4.442948402948403
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.C2,std::vector<float>,ZSTD(5),40401,180474,4.467067646840425
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.GN2Xv01_phcc,std::vector<float>,ZSTD(5),40740,181064,4.444378988708886
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Split12,std::vector<float>,ZSTD(5),40878,180769,4.422158618327707
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Split23,std::vector<float>,ZSTD(5),40827,180769,4.427682660984153
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisLargeRJetsAuxDyn.Qw,std::vector<float>,ZSTD(5),40427,180474,4.464194721349593
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.trackParticleLinks,std::vector<std::vector<ElementLink<DataVector<xAOD::TrackParticle_v1>>>>,ZSTD(5),40208,191507,4.762907879029049
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.neutralParticleLinks,std::vector<std::vector<ElementLink<DataVector<xAOD::NeutralParticle_v1>>>>,ZSTD(5),38315,180628,4.71428944277698
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.px,std::vector<float>,ZSTD(5),38916,179584,4.614657210401892
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.py,std::vector<float>,ZSTD(5),38876,179584,4.619405288609939
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.pz,std::vector<float>,ZSTD(5),38891,179584,4.617623614718058
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.x,std::vector<float>,ZSTD(5),38853,179526,4.620647054281522
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.y,std::vector<float>,ZSTD(5),38866,179526,4.619101528328102
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.z,std::vector<float>,ZSTD(5),38801,179526,4.626839514445504
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.minRfirstHit,std::vector<float>,ZSTD(5),38499,180164,4.679705966388737
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.pt1,std::vector<float>,ZSTD(5),37955,179642,4.733025951785009
DAOD_PHYSLITE.37019878._000002.pool.root.1,GSFConversionVerticesAuxDyn.pt2,std::vector<float>,ZSTD(5),37965,179642,4.731779270380613
DAOD_PHYSLITE.37019878._000002.pool.root.1,AnalysisSiHitElectronsAuxDyn.pt,std::vector<float>,ZSTD(5),36482,178610,4.8958390439120665
