filename,branch_name,branch_type,compressor,compressed_bytes,uncompressed_bytes,compression_ratio
DAOD_PHYSLITE.37019932._000001.pool.root.1,EventInfoAux.,xAOD::AuxInfoBase,ZSTD(5),89938,1731144,19.248193199759836
DAOD_PHYSLITE.37019932._000001.pool.root.1,Kt4EMPFlowEventShapeAux.,xAOD::AuxInfoBase,ZSTD(5),90900,1731903,19.052838283828383
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisElectronsAux.,xAOD::AuxContainerBase,ZSTD(5),90363,1731696,19.16377278310813
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisJetsAux.,xAOD::AuxContainerBase,ZSTD(5),90347,1731351,19.163347980563827
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisLargeRJetsAux.,xAOD::AuxContainerBase,ZSTD(5),90762,1731765,19.080286904211015
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisMuonsAux.,xAOD::AuxContainerBase,ZSTD(5),90222,1731420,19.190663031189732
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisPhotonsAux.,xAOD::AuxContainerBase,ZSTD(5),90429,1731558,19.148259960853267
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisSiHitElectronsAux.,xAOD::AuxContainerBase,ZSTD(5),91041,1732041,19.024845948528686
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTauJetsAux.,xAOD::AuxContainerBase,ZSTD(5),90429,1731558,19.148259960853267
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e12_lhloose_mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e12_lhloose_nod0_mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),92558,1733559,18.729434516735452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e12_lhvloose_L12EM10VHAux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e12_lhvloose_nod0_L12EM10VHAux.,xAOD::AuxContainerBase,ZSTD(5),92973,1733973,18.650285566777452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e12_loose_mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),91865,1733076,18.86546562891199
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e15_lhvloose_L12EM13VHAux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e15_lhvloose_nod0_L12EM13VHAux.,xAOD::AuxContainerBase,ZSTD(5),92973,1733973,18.650285566777452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e17_lhvlooseAux.,xAOD::AuxContainerBase,ZSTD(5),91879,1732938,18.861089041021344
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2e17_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2g20_loose_g15_looseAux.,xAOD::AuxContainerBase,ZSTD(5),92485,1733421,18.74272584743472
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2g20_tightAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2g22_tightAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2g22_tight_L1EM7_EMPTYAux.,xAOD::AuxContainerBase,ZSTD(5),92558,1733559,18.729434516735452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2g22_tight_L1EM7_UNPAIRED_ISOAux.,xAOD::AuxContainerBase,ZSTD(5),92776,1734042,18.690631197723548
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),91126,1732386,19.010886025942103
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu10_nomucombAux.,xAOD::AuxContainerBase,ZSTD(5),92133,1733007,18.8098401224317
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu14Aux.,xAOD::AuxContainerBase,ZSTD(5),91126,1732386,19.010886025942103
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu14_nomucombAux.,xAOD::AuxContainerBase,ZSTD(5),92133,1733007,18.8098401224317
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu20_L12MU20_OVERLAYAux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu6_10invm30_pt2_z10Aux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu6_bJpsimumuAux.,xAOD::AuxContainerBase,ZSTD(5),92133,1733007,18.8098401224317
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_2mu6_bUpsimumuAux.,xAOD::AuxContainerBase,ZSTD(5),92133,1733007,18.8098401224317
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3g15_looseAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3g20_looseAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3mu4Aux.,xAOD::AuxContainerBase,ZSTD(5),91385,1732317,18.95625102587952
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3mu6Aux.,xAOD::AuxContainerBase,ZSTD(5),91385,1732317,18.95625102587952
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3mu6_msonlyAux.,xAOD::AuxContainerBase,ZSTD(5),91599,1732800,18.91723708774113
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3mu6_msonly_L1MU4_UNPAIRED_ISOAux.,xAOD::AuxContainerBase,ZSTD(5),93174,1734111,18.6115332603516
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_3mu6_msonly_L1MU6_EMPTYAux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e100_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e10_lhvloose_L1EM7Aux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e10_lhvloose_nod0_L1EM7Aux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e120_lhlooseAux.,xAOD::AuxContainerBase,ZSTD(5),91866,1732869,18.863006988439682
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e120_lhloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e120_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e12_lhloose_2mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e12_lhloose_nod0_2mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),92558,1733559,18.729434516735452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e12_lhvloose_L1EM10VHAux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e12_lhvloose_nod0_L1EM10VHAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e12_loose_2mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),91865,1733076,18.86546562891199
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e140_lhloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e140_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e15_lhvloose_L1EM13VHAux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e15_lhvloose_nod0_L1EM7Aux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhloose_2e9_lhlooseAux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhloose_mu14Aux.,xAOD::AuxContainerBase,ZSTD(5),92206,1733145,18.796444916816693
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhloose_nod0_2e9_lhloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),93245,1734318,18.599581747010564
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhloose_nod0_mu14Aux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_iloose_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),94012,1734939,18.45444198612943
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_nod0_iloose_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),94284,1735284,18.40486190658012
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_nod0_ivarloose_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),94622,1735491,18.341305404662762
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_nod0_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93865,1734801,18.481872902572842
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_nod0_tau80_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93865,1734801,18.481872902572842
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93254,1734456,18.599266519398633
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhmedium_tau80_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93254,1734456,18.599266519398633
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhvlooseAux.,xAOD::AuxContainerBase,ZSTD(5),91866,1732869,18.863006988439682
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_loose_mu14Aux.,xAOD::AuxContainerBase,ZSTD(5),92133,1733007,18.8098401224317
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_medium_iloose_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93865,1734801,18.481872902572842
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_medium_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93245,1734318,18.599581747010564
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e17_medium_tau80_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93245,1734318,18.599581747010564
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e200_etcutAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e20_lhvlooseAux.,xAOD::AuxContainerBase,ZSTD(5),91866,1732869,18.863006988439682
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e20_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_L1EM20VHAux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_L1EM20VHI_mu8noL1Aux.,xAOD::AuxContainerBase,ZSTD(5),93174,1734111,18.6115332603516
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_iloose_L1EM20VHAux.,xAOD::AuxContainerBase,ZSTD(5),92973,1733973,18.650285566777452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_nod0_L1EM20VHI_mu8noL1Aux.,xAOD::AuxContainerBase,ZSTD(5),93254,1734456,18.599266519398633
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_nod0_ilooseAux.,xAOD::AuxContainerBase,ZSTD(5),92690,1733697,18.704250728233898
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_nod0_iloose_L1EM20VHAux.,xAOD::AuxContainerBase,ZSTD(5),93245,1734318,18.599581747010564
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhmedium_nod0_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),92694,1733904,18.70567674283125
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhtight_nod0_ilooseAux.,xAOD::AuxContainerBase,ZSTD(5),92419,1733628,18.75835055562168
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhtight_nod0_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_lhvloose_nod0_L1EM18VHAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_medium_L1EM20VHI_mu8noL1Aux.,xAOD::AuxContainerBase,ZSTD(5),92973,1733973,18.650285566777452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e24_medium_iloose_L1EM20VHAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhmedium_L1EM22VHI_mu8noL1Aux.,xAOD::AuxContainerBase,ZSTD(5),93174,1734111,18.6115332603516
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhmedium_nod0_L1EM22VHI_mu8noL1Aux.,xAOD::AuxContainerBase,ZSTD(5),93254,1734456,18.599266519398633
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_cutd0dphideta_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),93254,1734456,18.599266519398633
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_ilooseAux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92206,1733145,18.796444916816693
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_nod0_e15_etcut_L1EM7_ZeeAux.,xAOD::AuxContainerBase,ZSTD(5),93588,1734525,18.533626105911015
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_nod0_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_smooth_ilooseAux.,xAOD::AuxContainerBase,ZSTD(5),92506,1733766,18.74220050591313
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhtight_smooth_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),92973,1733973,18.650285566777452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_lhvloose_nod0_L1EM20VHAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e26_tight_e15_etcut_L1EM7_ZeeAux.,xAOD::AuxContainerBase,ZSTD(5),92776,1734042,18.690631197723548
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e28_lhtight_nod0_L1EM22VHIAux.,xAOD::AuxContainerBase,ZSTD(5),93096,1733835,18.62416215519464
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e28_lhtight_nod0_ringer_ilooseAux.,xAOD::AuxContainerBase,ZSTD(5),93174,1734111,18.6115332603516
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e28_lhtight_nod0_ringer_ivarlooseAux.,xAOD::AuxContainerBase,ZSTD(5),93245,1734318,18.599581747010564
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e300_etcutAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e5_lhvlooseAux.,xAOD::AuxContainerBase,ZSTD(5),91599,1732800,18.91723708774113
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e5_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92206,1733145,18.796444916816693
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e60_lhmediumAux.,xAOD::AuxContainerBase,ZSTD(5),91866,1732869,18.863006988439682
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e60_lhmedium_L1EM24VHIAux.,xAOD::AuxContainerBase,ZSTD(5),92558,1733559,18.729434516735452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e60_lhmedium_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e60_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e60_mediumAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e70_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e7_lhmedium_mu24Aux.,xAOD::AuxContainerBase,ZSTD(5),92206,1733145,18.796444916816693
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e7_lhmedium_nod0_mu24Aux.,xAOD::AuxContainerBase,ZSTD(5),92279,1733490,18.785314101799976
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e7_medium_mu24Aux.,xAOD::AuxContainerBase,ZSTD(5),92133,1733007,18.8098401224317
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_e80_lhvloose_nod0Aux.,xAOD::AuxContainerBase,ZSTD(5),92006,1733214,18.838054039953917
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g120_looseAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g140_looseAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g200_etcutAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g300_etcutAux.,xAOD::AuxContainerBase,ZSTD(5),91735,1732731,18.888439526898132
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g35_loose_g25_looseAux.,xAOD::AuxContainerBase,ZSTD(5),92149,1733352,18.810318071818468
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g35_medium_g25_medium_L1EM7_EMPTYAux.,xAOD::AuxContainerBase,ZSTD(5),93245,1734318,18.599581747010564
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_g35_medium_g25_medium_L1EM7_UNPAIRED_ISOAux.,xAOD::AuxContainerBase,ZSTD(5),93865,1734801,18.481872902572842
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_id_cosmicid_L1MU11_EMPTYAux.,xAOD::AuxContainerBase,ZSTD(5),92690,1733697,18.704250728233898
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu10Aux.,xAOD::AuxContainerBase,ZSTD(5),91385,1732317,18.95625102587952
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu10_bJpsi_TrklooseAux.,xAOD::AuxContainerBase,ZSTD(5),92149,1733352,18.810318071818468
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu11_nomucomb_2mu4noL1_nscan03_L1MU11_2MU6Aux.,xAOD::AuxContainerBase,ZSTD(5),94012,1734939,18.45444198612943
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu11_nomucomb_2mu4noL1_nscan03_L1MU11_2MU6_bTauAux.,xAOD::AuxContainerBase,ZSTD(5),94284,1735284,18.40486190658012
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu11_nomucomb_mu6noL1_nscan03_L1MU11_2MU6_bTauAux.,xAOD::AuxContainerBase,ZSTD(5),94283,1735215,18.404325276030672
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu13_mu13_idperf_ZmumuAux.,xAOD::AuxContainerBase,ZSTD(5),92558,1733559,18.729434516735452
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14Aux.,xAOD::AuxContainerBase,ZSTD(5),91385,1732317,18.95625102587952
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14_iloose_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93454,1734387,18.558724078156096
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14_iloose_tau35_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93454,1734387,18.558724078156096
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14_ivarloose_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93393,1734594,18.57306222093733
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14_ivarloose_tau35_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),93393,1734594,18.57306222093733
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14_tau25_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),92694,1733904,18.70567674283125
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu14_tau35_medium1_tracktwoAux.,xAOD::AuxContainerBase,ZSTD(5),92694,1733904,18.70567674283125
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu18Aux.,xAOD::AuxContainerBase,ZSTD(5),91385,1732317,18.95625102587952
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu20Aux.,xAOD::AuxContainerBase,ZSTD(5),91385,1732317,18.95625102587952
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu20_2mu0noL1_JpsimumuFSAux.,xAOD::AuxContainerBase,ZSTD(5),92690,1733697,18.704250728233898
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu20_2mu4_JpsimumuL2Aux.,xAOD::AuxContainerBase,ZSTD(5),92485,1733421,18.74272584743472
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu20_2mu4noL1Aux.,xAOD::AuxContainerBase,ZSTD(5),91879,1732938,18.861089041021344
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu20_iloose_L1MU15Aux.,xAOD::AuxContainerBase,ZSTD(5),92351,1733283,18.768426979675368
DAOD_PHYSLITE.37019932._000001.pool.root.1,AnalysisTrigMatch_HLT_mu20_l2idonly_mu6noL1_nscan03Aux.,xAOD::AuxContainerBase,ZSTD(5),92776,1734042,18.690631197723548
