system,timestamp,name,bitsTruncated,compressionLevel,data size (bytes),min,max,compression_time (ms),decompression_time (ms),compression_ratio,compression_error_avg,compression_error_min,compression_error_max
Morgana,1744219711994427236,paramSweep_zlib_Poly,13,1,10000000,-1209,811,64.599999999999994,11,67.940782813699585,0.045467956388990441,0,0.5
Morgana,1744219712938626792,paramSweep_zlib_Poly,13,2,10000000,-1209,811,65.200000000000003,11,67.9657180917945,0.045467956388990441,0,0.5
Morgana,1744219713889424507,paramSweep_zlib_Poly,13,3,10000000,-1209,811,65.799999999999997,11,68.06517921561688,0.045467956388990441,0,0.5
Morgana,1744219715007831753,paramSweep_zlib_Poly,13,4,10000000,-1209,811,82.200000000000003,11,137.28343538068697,0.045467956388990441,0,0.5
Morgana,1744219716157063818,paramSweep_zlib_Poly,13,5,10000000,-1209,811,84.299999999999997,11,137.27966613585195,0.045467956388990441,0,0.5
Morgana,1744219717346548467,paramSweep_zlib_Poly,13,6,10000000,-1209,811,89.900000000000006,11,137.27966613585195,0.045467956388990441,0,0.5
Morgana,1744219718607879250,paramSweep_zlib_Poly,13,7,10000000,-1209,811,95.5,11,137.27966613585195,0.045467956388990441,0,0.5
Morgana,1744219720106947877,paramSweep_zlib_Poly,13,8,10000000,-1209,811,120,11.4,137.22503533544659,0.045467956388990441,0,0.5
Morgana,1744219721889413222,paramSweep_zlib_Poly,13,9,10000000,-1209,811,147.19999999999999,11,137.20997242079554,0.045467956388990441,0,0.5
