system,timestamp,name,bitsTruncated,compressionLevel,data size (bytes),min,max,compression_time (ms),decompression_time (ms),compression_ratio,compression_error_avg,compression_error_min,compression_error_max
Morgana,1744219868523598114,paramSweep_zlib_UniformRandom,13,1,10000000,5.848706e-07,0.9999991,214.09999999999999,45,1.7221040667487537,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219871551434163,paramSweep_zlib_UniformRandom,13,2,10000000,5.848706e-07,0.9999991,242.80000000000001,40.200000000000003,1.7723573575782368,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219875973279314,paramSweep_zlib_UniformRandom,13,3,10000000,5.848706e-07,0.9999991,390.39999999999998,32,1.8816353518639293,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219879693896390,paramSweep_zlib_UniformRandom,13,4,10000000,5.848706e-07,0.9999991,316.30000000000001,36.200000000000003,1.831311656829776,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219885430916921,paramSweep_zlib_UniformRandom,13,5,10000000,5.848706e-07,0.9999991,519.39999999999998,34.700000000000003,1.8601266597445154,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219898147948573,paramSweep_zlib_UniformRandom,13,6,10000000,5.848706e-07,0.9999991,1216.4000000000001,36.100000000000001,1.9181608980215512,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219913370882372,paramSweep_zlib_UniformRandom,13,7,10000000,5.848706e-07,0.9999991,1465.5999999999999,37.299999999999997,1.9227962687753846,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219932238005581,paramSweep_zlib_UniformRandom,13,8,10000000,5.848706e-07,0.9999991,1832.0999999999999,35.200000000000003,1.9300995159310415,8.1406557261291893e-05,0,0.000244140625
Morgana,1744219951284705295,paramSweep_zlib_UniformRandom,13,9,10000000,5.848706e-07,0.9999991,1850.2,35.299999999999997,1.9300995159310415,8.1406557261291893e-05,0,0.000244140625
